t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,0.0,0.0,0.0
1200,1500,1350.0,0.375,300,0.0,0.0,0.0
1500,1800,1650.0,0.4583333333333333,300,0.0,0.0,0.0
1800,2100,1950.0,0.5416666666666666,300,7.173468830382817e-08,0.2582448778937814,0.02152040649114845
2100,2400,2250.0,0.625,300,7.173468830382809e-08,0.25824487789378114,0.021520406491148426
2400,2700,2550.0,0.7083333333333334,300,7.173468830382816e-08,0.25824487789378137,0.021520406491148447
2700,3000,2850.0,0.7916666666666666,300,7.173468830382818e-08,0.2582448778937815,0.021520406491148454
3000,3300,3150.0,0.875,300,7.173468830382821e-08,0.2582448778937816,0.021520406491148465
3300,3600,3450.0,0.9583333333333334,300,7.173468830382796e-08,0.25824487789378064,0.021520406491148385
3600,3900,3750.0,1.0416666666666667,300,1.673809393755991e-07,0.6025713817521567,0.05021428181267973
3900,4200,4050.0,1.125,300,1.673809393755991e-07,0.6025713817521567,0.05021428181267973
4200,4500,4350.0,1.2083333333333333,300,1.6738093937559902e-07,0.6025713817521565,0.05021428181267971
4500,4800,4650.0,1.2916666666666667,300,1.6738093937559876e-07,0.6025713817521555,0.05021428181267963
4800,5100,4950.0,1.375,300,1.6738093937559902e-07,0.6025713817521565,0.05021428181267971
5100,5400,5250.0,1.4583333333333333,300,1.6738093937559902e-07,0.6025713817521565,0.05021428181267971
5400,5700,5550.0,1.5416666666666667,300,1.6738093937559905e-06,6.025713817521566,0.5021428181267972
5700,6000,5850.0,1.625,300,1.6738093937559905e-06,6.025713817521566,0.5021428181267972
6000,6300,6150.0,1.7083333333333333,300,1.6738093937559914e-06,6.025713817521569,0.5021428181267974
6300,6600,6450.0,1.7916666666666667,300,1.6738093937559905e-06,6.025713817521566,0.5021428181267972
6600,6900,6750.0,1.875,300,1.6738093937559829e-06,6.025713817521539,0.5021428181267948
6900,7200,7050.0,1.9583333333333333,300,1.6738093937559905e-06,6.025713817521566,0.5021428181267972
7200,7500,7350.0,2.0416666666666665,300,1.4346937660765628e-05,51.64897557875626,4.304081298229688
7500,7800,7650.0,2.125,300,1.4346937660765628e-05,51.64897557875626,4.304081298229688
7800,8100,7950.0,2.2083333333333335,300,1.4346937660765623e-05,51.64897557875624,4.304081298229687
8100,8400,8250.0,2.2916666666666665,300,1.4346937660765628e-05,51.64897557875626,4.304081298229688
8400,8700,8550.0,2.375,300,1.4346937660765628e-05,51.64897557875626,4.304081298229688
8700,9000,8850.0,2.4583333333333335,300,1.4346937660765623e-05,51.64897557875624,4.304081298229687
9000,9300,9150.0,2.5416666666666665,300,2.3911562767942726e-05,86.08162596459381,7.173468830382817
9300,9600,9450.0,2.625,300,2.391156276794262e-05,86.08162596459343,7.173468830382786
9600,9900,9750.0,2.7083333333333335,300,2.3911562767942726e-05,86.08162596459381,7.173468830382817
9900,10200,10050.0,2.7916666666666665,300,2.3911562767942726e-05,86.08162596459381,7.173468830382817
10200,10500,10350.0,2.875,300,2.3911562767942726e-05,86.08162596459381,7.173468830382817
10500,10800,10650.0,2.9583333333333335,300,2.3911562767942726e-05,86.08162596459381,7.173468830382817
10800,11100,10950.0,3.0416666666666665,300,7.173468830382776e-06,25.824487789377994,2.1520406491148325
11100,11400,11250.0,3.125,300,7.173468830382847e-06,25.82448778937825,2.152040649114854
11400,11700,11550.0,3.2083333333333335,300,7.173468830382776e-06,25.824487789377994,2.1520406491148325
11700,12000,11850.0,3.2916666666666665,300,7.173468830382847e-06,25.82448778937825,2.152040649114854
12000,12300,12150.0,3.375,300,7.173468830382776e-06,25.824487789377994,2.1520406491148325
12300,12600,12450.0,3.4583333333333335,300,7.173468830382847e-06,25.82448778937825,2.152040649114854
12600,12900,12750.0,3.5416666666666665,300,2.391156276794258e-06,8.608162596459328,0.7173468830382774
12900,13200,13050.0,3.625,300,2.3911562767942936e-06,8.608162596459456,0.7173468830382881
13200,13500,13350.0,3.7083333333333335,300,2.391156276794258e-06,8.608162596459328,0.7173468830382774
13500,13800,13650.0,3.7916666666666665,300,2.391156276794258e-06,8.608162596459328,0.7173468830382774
13800,14100,13950.0,3.875,300,2.3911562767942936e-06,8.608162596459456,0.7173468830382881
14100,14400,14250.0,3.9583333333333335,300,2.391156276794258e-06,8.608162596459328,0.7173468830382774
14400,14700,14550.0,4.041666666666667,300,2.3911562767942936e-06,8.608162596459456,0.7173468830382881
14700,15000,14850.0,4.125,300,2.391156276794258e-06,8.608162596459328,0.7173468830382774
15000,15300,15150.0,4.208333333333333,300,2.391156276794258e-06,8.608162596459328,0.7173468830382774
15300,15600,15450.0,4.291666666666667,300,2.391156276794258e-06,8.608162596459328,0.7173468830382774
15600,15900,15750.0,4.375,300,2.3911562767942936e-06,8.608162596459456,0.7173468830382881
15900,16200,16050.0,4.458333333333333,300,2.391156276794258e-06,8.608162596459328,0.7173468830382774
16200,16500,16350.0,4.541666666666667,300,4.782312553588657e-07,1.7216325192919166,0.14346937660765974
16500,16800,16650.0,4.625,300,4.782312553588306e-07,1.7216325192917903,0.14346937660764916
16800,17100,16950.0,4.708333333333333,300,4.782312553588657e-07,1.7216325192919166,0.14346937660765974
17100,17400,17250.0,4.791666666666667,300,4.782312553588657e-07,1.7216325192919166,0.14346937660765974
17400,17700,17550.0,4.875,300,4.782312553588306e-07,1.7216325192917903,0.14346937660764916
17700,18000,17850.0,4.958333333333333,300,4.782312553588657e-07,1.7216325192919166,0.14346937660765974
18000,18300,18150.0,5.041666666666667,300,7.173468830381055e-08,0.258244877893718,0.021520406491143167
18300,18600,18450.0,5.125,300,7.173468830384564e-08,0.2582448778938443,0.021520406491153693
18600,18900,18750.0,5.208333333333333,300,7.173468830381055e-08,0.258244877893718,0.021520406491143167
18900,19200,19050.0,5.291666666666667,300,7.173468830384564e-08,0.2582448778938443,0.021520406491153693
19200,19500,19350.0,5.375,300,7.173468830384564e-08,0.2582448778938443,0.021520406491153693
19500,19800,19650.0,5.458333333333333,300,7.173468830381055e-08,0.258244877893718,0.021520406491143167
19800,20100,19950.0,5.541666666666667,300,0.0,0.0,0.0
20100,20400,20250.0,5.625,300,0.0,0.0,0.0
20400,20700,20550.0,5.708333333333333,300,0.0,0.0,0.0
20700,21000,20850.0,5.791666666666667,300,0.0,0.0,0.0
21000,21300,21150.0,5.875,300,0.0,0.0,0.0
21300,21600,21450.0,5.958333333333333,300,0.0,0.0,0.0
