t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,4.7181496444242705e-08,0.16985338719927373,0.014154448933272811
1200,1500,1350.0,0.375,300,4.7181496444242725e-08,0.16985338719927381,0.014154448933272818
1500,1800,1650.0,0.4583333333333333,300,4.7181496444242685e-08,0.16985338719927365,0.014154448933272806
1800,2100,1950.0,0.5416666666666666,300,1.1009015836989973e-07,0.396324570131639,0.033027047510969916
2100,2400,2250.0,0.625,300,1.1009015836989959e-07,0.3963245701316385,0.033027047510969874
2400,2700,2550.0,0.7083333333333334,300,1.1009015836989968e-07,0.3963245701316388,0.0330270475109699
2700,3000,2850.0,0.7916666666666666,300,1.1009015836989973e-06,3.96324570131639,0.33027047510969915
3000,3300,3150.0,0.875,300,1.1009015836989975e-06,3.9632457013163904,0.3302704751096992
3300,3600,3450.0,0.9583333333333334,300,1.1009015836989945e-06,3.9632457013163807,0.33027047510969837
3600,3900,3750.0,1.0416666666666667,300,9.436299288848544e-06,33.97067743985476,2.8308897866545633
3900,4200,4050.0,1.125,300,9.43629928884854e-06,33.97067743985475,2.8308897866545624
4200,4500,4350.0,1.2083333333333333,300,9.43629928884854e-06,33.97067743985475,2.8308897866545624
4500,4800,4650.0,1.2916666666666667,300,1.5727165481414213e-05,56.617795733091164,4.718149644424264
4800,5100,4950.0,1.375,300,1.5727165481414247e-05,56.617795733091285,4.718149644424274
5100,5400,5250.0,1.4583333333333333,300,1.5727165481414247e-05,56.617795733091285,4.718149644424274
5400,5700,5550.0,1.5416666666666667,300,4.718149644424269e-06,16.98533871992737,1.4154448933272807
5700,6000,5850.0,1.625,300,4.718149644424269e-06,16.98533871992737,1.4154448933272807
6000,6300,6150.0,1.7083333333333333,300,4.718149644424269e-06,16.98533871992737,1.4154448933272807
6300,6600,6450.0,1.7916666666666667,300,1.5727165481414269e-06,5.661779573309136,0.4718149644424281
6600,6900,6750.0,1.875,300,1.5727165481414154e-06,5.661779573309095,0.4718149644424246
6900,7200,7050.0,1.9583333333333333,300,1.5727165481414269e-06,5.661779573309136,0.4718149644424281
7200,7500,7350.0,2.0416666666666665,300,1.5727165481414269e-06,5.661779573309136,0.4718149644424281
7500,7800,7650.0,2.125,300,1.5727165481414154e-06,5.661779573309095,0.4718149644424246
7800,8100,7950.0,2.2083333333333335,300,1.5727165481414269e-06,5.661779573309136,0.4718149644424281
8100,8400,8250.0,2.2916666666666665,300,3.1454330962828075e-07,1.1323559146618107,0.09436299288848422
8400,8700,8550.0,2.375,300,3.1454330962829235e-07,1.1323559146618525,0.0943629928884877
8700,9000,8850.0,2.4583333333333335,300,3.1454330962828075e-07,1.1323559146618107,0.09436299288848422
9000,9300,9150.0,2.5416666666666665,300,4.718149644424269e-08,0.16985338719927368,0.014154448933272808
9300,9600,9450.0,2.625,300,4.718149644424269e-08,0.16985338719927368,0.014154448933272808
9600,9900,9750.0,2.7083333333333335,300,4.718149644424269e-08,0.16985338719927368,0.014154448933272808
9900,10200,10050.0,2.7916666666666665,300,0.0,0.0,0.0
10200,10500,10350.0,2.875,300,0.0,0.0,0.0
10500,10800,10650.0,2.9583333333333335,300,0.0,0.0,0.0
