t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,5.8563778120744463e-08,0.21082960123468006,0.01756913343622334
1200,1500,1350.0,0.375,300,5.856377812074449e-08,0.21082960123468017,0.017569133436223346
1500,1800,1650.0,0.4583333333333333,300,5.856377812074443e-08,0.21082960123467995,0.01756913343622333
1800,2100,1950.0,0.5416666666666666,300,1.366488156150705e-07,0.4919357362142538,0.040994644684521145
2100,2400,2250.0,0.625,300,1.3664881561507037e-07,0.4919357362142533,0.04099464468452111
2400,2700,2550.0,0.7083333333333334,300,1.3664881561507045e-07,0.4919357362142536,0.04099464468452113
2700,3000,2850.0,0.7916666666666666,300,1.366488156150705e-06,4.919357362142538,0.4099464468452115
3000,3300,3150.0,0.875,300,1.3664881561507051e-06,4.919357362142539,0.40994644684521153
3300,3600,3450.0,0.9583333333333334,300,1.3664881561507018e-06,4.9193573621425255,0.40994644684521053
3600,3900,3750.0,1.0416666666666667,300,1.1712755624148896e-05,42.165920246936025,3.513826687244669
3900,4200,4050.0,1.125,300,1.1712755624148891e-05,42.165920246936004,3.5138266872446673
4200,4500,4350.0,1.2083333333333333,300,1.1712755624148891e-05,42.165920246936004,3.5138266872446673
4500,4800,4650.0,1.2916666666666667,300,1.9521259373581456e-05,70.27653374489324,5.856377812074436
4800,5100,4950.0,1.375,300,1.9521259373581496e-05,70.27653374489338,5.856377812074449
5100,5400,5250.0,1.4583333333333333,300,1.9521259373581496e-05,70.27653374489338,5.856377812074449
5400,5700,5550.0,1.5416666666666667,300,5.856377812074444e-06,21.082960123468,1.7569133436223332
5700,6000,5850.0,1.625,300,5.856377812074444e-06,21.082960123468,1.7569133436223332
6000,6300,6150.0,1.7083333333333333,300,5.856377812074444e-06,21.082960123468,1.7569133436223332
6300,6600,6450.0,1.7916666666666667,300,1.952125937358153e-06,7.027653374489351,0.5856377812074459
6600,6900,6750.0,1.875,300,1.9521259373581385e-06,7.027653374489298,0.5856377812074416
6900,7200,7050.0,1.9583333333333333,300,1.952125937358153e-06,7.027653374489351,0.5856377812074459
7200,7500,7350.0,2.0416666666666665,300,1.952125937358153e-06,7.027653374489351,0.5856377812074459
7500,7800,7650.0,2.125,300,1.9521259373581385e-06,7.027653374489298,0.5856377812074416
7800,8100,7950.0,2.2083333333333335,300,1.952125937358153e-06,7.027653374489351,0.5856377812074459
8100,8400,8250.0,2.2916666666666665,300,3.904251874716248e-07,1.4055306748978493,0.11712755624148745
8400,8700,8550.0,2.375,300,3.9042518747163916e-07,1.4055306748979008,0.11712755624149174
8700,9000,8850.0,2.4583333333333335,300,3.904251874716248e-07,1.4055306748978493,0.11712755624148745
9000,9300,9150.0,2.5416666666666665,300,5.8563778120744444e-08,0.21082960123467998,0.017569133436223336
9300,9600,9450.0,2.625,300,5.8563778120744444e-08,0.21082960123467998,0.017569133436223336
9600,9900,9750.0,2.7083333333333335,300,5.8563778120744444e-08,0.21082960123467998,0.017569133436223336
9900,10200,10050.0,2.7916666666666665,300,0.0,0.0,0.0
10200,10500,10350.0,2.875,300,0.0,0.0,0.0
10500,10800,10650.0,2.9583333333333335,300,0.0,0.0,0.0
