t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,0.0,0.0,0.0
1200,1500,1350.0,0.375,300,0.0,0.0,0.0
1500,1800,1650.0,0.4583333333333333,300,0.0,0.0,0.0
1800,2100,1950.0,0.5416666666666666,300,6.973104403086705e-08,0.25103175851112136,0.020919313209260118
2100,2400,2250.0,0.625,300,6.973104403086697e-08,0.2510317585111211,0.02091931320926009
2400,2700,2550.0,0.7083333333333334,300,6.973104403086704e-08,0.2510317585111213,0.02091931320926011
2700,3000,2850.0,0.7916666666666666,300,6.973104403086705e-08,0.25103175851112136,0.020919313209260118
3000,3300,3150.0,0.875,300,6.973104403086708e-08,0.25103175851112147,0.020919313209260125
3300,3600,3450.0,0.9583333333333334,300,6.973104403086685e-08,0.2510317585111207,0.020919313209260056
3600,3900,3750.0,1.0416666666666667,300,1.6270576940535647e-07,0.5857407698592834,0.04881173082160695
3900,4200,4050.0,1.125,300,1.6270576940535647e-07,0.5857407698592834,0.04881173082160695
4200,4500,4350.0,1.2083333333333333,300,1.6270576940535642e-07,0.5857407698592831,0.048811730821606926
4500,4800,4650.0,1.2916666666666667,300,1.6270576940535615e-07,0.5857407698592821,0.04881173082160684
4800,5100,4950.0,1.375,300,1.6270576940535642e-07,0.5857407698592831,0.048811730821606926
5100,5400,5250.0,1.4583333333333333,300,1.6270576940535642e-07,0.5857407698592831,0.048811730821606926
5400,5700,5550.0,1.5416666666666667,300,1.6270576940535646e-06,5.857407698592832,0.48811730821606936
5700,6000,5850.0,1.625,300,1.6270576940535646e-06,5.857407698592832,0.48811730821606936
6000,6300,6150.0,1.7083333333333333,300,1.627057694053565e-06,5.857407698592834,0.4881173082160695
6300,6600,6450.0,1.7916666666666667,300,1.6270576940535646e-06,5.857407698592832,0.48811730821606936
6600,6900,6750.0,1.875,300,1.6270576940535572e-06,5.857407698592806,0.48811730821606714
6900,7200,7050.0,1.9583333333333333,300,1.6270576940535646e-06,5.857407698592832,0.48811730821606936
7200,7500,7350.0,2.0416666666666665,300,1.3946208806173407e-05,50.20635170222427,4.183862641852022
7500,7800,7650.0,2.125,300,1.3946208806173407e-05,50.20635170222427,4.183862641852022
7800,8100,7950.0,2.2083333333333335,300,1.3946208806173398e-05,50.20635170222423,4.183862641852019
8100,8400,8250.0,2.2916666666666665,300,1.3946208806173407e-05,50.20635170222427,4.183862641852022
8400,8700,8550.0,2.375,300,1.3946208806173407e-05,50.20635170222427,4.183862641852022
8700,9000,8850.0,2.4583333333333335,300,1.3946208806173398e-05,50.20635170222423,4.183862641852019
9000,9300,9150.0,2.5416666666666665,300,2.3243681343622355e-05,83.67725283704048,6.973104403086706
9300,9600,9450.0,2.625,300,2.324368134362225e-05,83.6772528370401,6.973104403086675
9600,9900,9750.0,2.7083333333333335,300,2.3243681343622355e-05,83.67725283704048,6.973104403086706
9900,10200,10050.0,2.7916666666666665,300,2.3243681343622355e-05,83.67725283704048,6.973104403086706
10200,10500,10350.0,2.875,300,2.3243681343622355e-05,83.67725283704048,6.973104403086706
10500,10800,10650.0,2.9583333333333335,300,2.3243681343622355e-05,83.67725283704048,6.973104403086706
10800,11100,10950.0,3.0416666666666665,300,6.973104403086664e-06,25.103175851111992,2.0919313209259993
11100,11400,11250.0,3.125,300,6.973104403086732e-06,25.103175851112237,2.0919313209260197
11400,11700,11550.0,3.2083333333333335,300,6.973104403086664e-06,25.103175851111992,2.0919313209259993
11700,12000,11850.0,3.2916666666666665,300,6.973104403086732e-06,25.103175851112237,2.0919313209260197
12000,12300,12150.0,3.375,300,6.973104403086664e-06,25.103175851111992,2.0919313209259993
12300,12600,12450.0,3.4583333333333335,300,6.973104403086732e-06,25.103175851112237,2.0919313209260197
12600,12900,12750.0,3.5416666666666665,300,2.3243681343622217e-06,8.367725283703997,0.6973104403086665
12900,13200,13050.0,3.625,300,2.3243681343622556e-06,8.36772528370412,0.6973104403086767
13200,13500,13350.0,3.7083333333333335,300,2.3243681343622217e-06,8.367725283703997,0.6973104403086665
13500,13800,13650.0,3.7916666666666665,300,2.3243681343622217e-06,8.367725283703997,0.6973104403086665
13800,14100,13950.0,3.875,300,2.3243681343622556e-06,8.36772528370412,0.6973104403086767
14100,14400,14250.0,3.9583333333333335,300,2.3243681343622217e-06,8.367725283703997,0.6973104403086665
14400,14700,14550.0,4.041666666666667,300,2.3243681343622556e-06,8.36772528370412,0.6973104403086767
14700,15000,14850.0,4.125,300,2.3243681343622217e-06,8.367725283703997,0.6973104403086665
15000,15300,15150.0,4.208333333333333,300,2.3243681343622217e-06,8.367725283703997,0.6973104403086665
15300,15600,15450.0,4.291666666666667,300,2.3243681343622217e-06,8.367725283703997,0.6973104403086665
15600,15900,15750.0,4.375,300,2.3243681343622556e-06,8.36772528370412,0.6973104403086767
15900,16200,16050.0,4.458333333333333,300,2.3243681343622217e-06,8.367725283703997,0.6973104403086665
16200,16500,16350.0,4.541666666666667,300,4.64873626872458e-07,1.6735450567408487,0.1394620880617374
16500,16800,16650.0,4.625,300,4.6487362687242385e-07,1.673545056740726,0.13946208806172716
16800,17100,16950.0,4.708333333333333,300,4.64873626872458e-07,1.6735450567408487,0.1394620880617374
17100,17400,17250.0,4.791666666666667,300,4.64873626872458e-07,1.6735450567408487,0.1394620880617374
17400,17700,17550.0,4.875,300,4.6487362687242385e-07,1.673545056740726,0.13946208806172716
17700,18000,17850.0,4.958333333333333,300,4.64873626872458e-07,1.6735450567408487,0.1394620880617374
18000,18300,18150.0,5.041666666666667,300,6.973104403084994e-08,0.2510317585110598,0.02091931320925498
18300,18600,18450.0,5.125,300,6.973104403088406e-08,0.2510317585111826,0.020919313209265215
18600,18900,18750.0,5.208333333333333,300,6.973104403084994e-08,0.2510317585110598,0.02091931320925498
18900,19200,19050.0,5.291666666666667,300,6.973104403088406e-08,0.2510317585111826,0.020919313209265215
19200,19500,19350.0,5.375,300,6.973104403088406e-08,0.2510317585111826,0.020919313209265215
19500,19800,19650.0,5.458333333333333,300,6.973104403084994e-08,0.2510317585110598,0.02091931320925498
19800,20100,19950.0,5.541666666666667,300,0.0,0.0,0.0
20100,20400,20250.0,5.625,300,0.0,0.0,0.0
20400,20700,20550.0,5.708333333333333,300,0.0,0.0,0.0
20700,21000,20850.0,5.791666666666667,300,0.0,0.0,0.0
21000,21300,21150.0,5.875,300,0.0,0.0,0.0
21300,21600,21450.0,5.958333333333333,300,0.0,0.0,0.0
