t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,1.4625005901044032e-07,0.5265002124375852,0.043875017703132096
1200,1500,1350.0,0.375,300,1.4625005901044037e-07,0.5265002124375853,0.04387501770313212
1500,1800,1650.0,0.4583333333333333,300,1.4625005901044027e-07,0.5265002124375849,0.04387501770313208
1800,2100,1950.0,0.5416666666666666,300,3.412501376910276e-07,1.2285004956876995,0.10237504130730829
2100,2400,2250.0,0.625,300,3.4125013769102725e-07,1.228500495687698,0.10237504130730816
2400,2700,2550.0,0.7083333333333334,300,3.412501376910275e-07,1.228500495687699,0.10237504130730825
2700,3000,2850.0,0.7916666666666666,300,3.412501376910276e-06,12.285004956876994,1.0237504130730828
3000,3300,3150.0,0.875,300,3.4125013769102765e-06,12.285004956876996,1.023750413073083
3300,3600,3450.0,0.9583333333333334,300,3.412501376910268e-06,12.285004956876964,1.0237504130730803
3600,3900,3750.0,1.0416666666666667,300,2.9250011802088074e-05,105.30004248751708,8.775003540626422
3900,4200,4050.0,1.125,300,2.9250011802088064e-05,105.30004248751703,8.775003540626418
4200,4500,4350.0,1.2083333333333333,300,2.9250011802088064e-05,105.30004248751703,8.775003540626418
4500,4800,4650.0,1.2916666666666667,300,4.87500196701467e-05,175.50007081252812,14.62500590104401
4800,5100,4950.0,1.375,300,4.8750019670146804e-05,175.5000708125285,14.625005901044041
5100,5400,5250.0,1.4583333333333333,300,4.8750019670146804e-05,175.5000708125285,14.625005901044041
5400,5700,5550.0,1.5416666666666667,300,1.4625005901044027e-05,52.6500212437585,4.387501770313208
5700,6000,5850.0,1.625,300,1.4625005901044027e-05,52.6500212437585,4.387501770313208
6000,6300,6150.0,1.7083333333333333,300,1.4625005901044027e-05,52.6500212437585,4.387501770313208
6300,6600,6450.0,1.7916666666666667,300,4.8750019670146875e-06,17.550007081252875,1.4625005901044064
6600,6900,6750.0,1.875,300,4.875001967014652e-06,17.550007081252748,1.4625005901043955
6900,7200,7050.0,1.9583333333333333,300,4.8750019670146875e-06,17.550007081252875,1.4625005901044064
7200,7500,7350.0,2.0416666666666665,300,4.8750019670146875e-06,17.550007081252875,1.4625005901044064
7500,7800,7650.0,2.125,300,4.875001967014652e-06,17.550007081252748,1.4625005901043955
7800,8100,7950.0,2.2083333333333335,300,4.8750019670146875e-06,17.550007081252875,1.4625005901044064
8100,8400,8250.0,2.2916666666666665,300,9.750003934029232e-07,3.5100014162505238,0.292500118020877
8400,8700,8550.0,2.375,300,9.75000393402959e-07,3.5100014162506525,0.2925001180208877
8700,9000,8850.0,2.4583333333333335,300,9.750003934029232e-07,3.5100014162505238,0.292500118020877
9000,9300,9150.0,2.5416666666666665,300,1.462500590104403e-07,0.526500212437585,0.04387501770313209
9300,9600,9450.0,2.625,300,1.462500590104403e-07,0.526500212437585,0.04387501770313209
9600,9900,9750.0,2.7083333333333335,300,1.462500590104403e-07,0.526500212437585,0.04387501770313209
9900,10200,10050.0,2.7916666666666665,300,0.0,0.0,0.0
10200,10500,10350.0,2.875,300,0.0,0.0,0.0
10500,10800,10650.0,2.9583333333333335,300,0.0,0.0,0.0
