t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,9.475789075503104e-08,0.34112840671811173,0.02842736722650931
1200,1500,1350.0,0.375,300,9.475789075503108e-08,0.3411284067181119,0.028427367226509324
1500,1800,1650.0,0.4583333333333333,300,9.475789075503097e-08,0.3411284067181115,0.028427367226509292
1800,2100,1950.0,0.5416666666666666,300,2.2110174509507258e-07,0.7959662823422613,0.06633052352852177
2100,2400,2250.0,0.625,300,2.2110174509507232e-07,0.7959662823422603,0.06633052352852169
2400,2700,2550.0,0.7083333333333334,300,2.2110174509507248e-07,0.7959662823422609,0.06633052352852174
2700,3000,2850.0,0.7916666666666666,300,2.211017450950725e-06,7.959662823422611,0.6633052352852176
3000,3300,3150.0,0.875,300,2.2110174509507255e-06,7.959662823422612,0.6633052352852177
3300,3600,3450.0,0.9583333333333334,300,2.21101745095072e-06,7.959662823422592,0.663305235285216
3600,3900,3750.0,1.0416666666666667,300,1.895157815100621e-05,68.22568134362236,5.685473445301863
3900,4200,4050.0,1.125,300,1.8951578151006208e-05,68.22568134362234,5.685473445301862
4200,4500,4350.0,1.2083333333333333,300,1.8951578151006208e-05,68.22568134362234,5.685473445301862
4500,4800,4650.0,1.2916666666666667,300,3.1585963585010296e-05,113.70946890603707,9.475789075503089
4800,5100,4950.0,1.375,300,3.158596358501037e-05,113.70946890603733,9.47578907550311
5100,5400,5250.0,1.4583333333333333,300,3.158596358501037e-05,113.70946890603733,9.47578907550311
5400,5700,5550.0,1.5416666666666667,300,9.4757890755031e-06,34.11284067181116,2.84273672265093
5700,6000,5850.0,1.625,300,9.4757890755031e-06,34.11284067181116,2.84273672265093
6000,6300,6150.0,1.7083333333333333,300,9.4757890755031e-06,34.11284067181116,2.84273672265093
6300,6600,6450.0,1.7916666666666667,300,3.158596358501041e-06,11.370946890603747,0.9475789075503123
6600,6900,6750.0,1.875,300,3.1585963585010177e-06,11.370946890603664,0.9475789075503054
6900,7200,7050.0,1.9583333333333333,300,3.158596358501041e-06,11.370946890603747,0.9475789075503123
7200,7500,7350.0,2.0416666666666665,300,3.158596358501041e-06,11.370946890603747,0.9475789075503123
7500,7800,7650.0,2.125,300,3.1585963585010177e-06,11.370946890603664,0.9475789075503054
7800,8100,7950.0,2.2083333333333335,300,3.158596358501041e-06,11.370946890603747,0.9475789075503123
8100,8400,8250.0,2.2916666666666665,300,6.317192717001989e-07,2.274189378120716,0.18951578151005968
8400,8700,8550.0,2.375,300,6.317192717002221e-07,2.2741893781207994,0.18951578151006662
8700,9000,8850.0,2.4583333333333335,300,6.317192717001989e-07,2.274189378120716,0.18951578151005968
9000,9300,9150.0,2.5416666666666665,300,9.4757890755031e-08,0.3411284067181116,0.0284273672265093
9300,9600,9450.0,2.625,300,9.4757890755031e-08,0.3411284067181116,0.0284273672265093
9600,9900,9750.0,2.7083333333333335,300,9.4757890755031e-08,0.3411284067181116,0.0284273672265093
9900,10200,10050.0,2.7916666666666665,300,0.0,0.0,0.0
10200,10500,10350.0,2.875,300,0.0,0.0,0.0
10500,10800,10650.0,2.9583333333333335,300,0.0,0.0,0.0
