t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,5.2843276017551834e-08,0.1902357936631866,0.01585298280526555
1200,1500,1350.0,0.375,300,5.2843276017551854e-08,0.1902357936631867,0.015852982805265557
1500,1800,1650.0,0.4583333333333333,300,5.2843276017551814e-08,0.19023579366318652,0.015852982805265547
1800,2100,1950.0,0.5416666666666666,300,1.233009773742877e-07,0.4438835185474358,0.036990293212286314
2100,2400,2250.0,0.625,300,1.2330097737428755e-07,0.4438835185474352,0.03699029321228626
2400,2700,2550.0,0.7083333333333334,300,1.2330097737428766e-07,0.4438835185474356,0.03699029321228629
2700,3000,2850.0,0.7916666666666666,300,1.233009773742877e-06,4.438835185474358,0.36990293212286307
3000,3300,3150.0,0.875,300,1.2330097737428772e-06,4.438835185474358,0.3699029321228631
3300,3600,3450.0,0.9583333333333334,300,1.233009773742874e-06,4.438835185474346,0.3699029321228622
3600,3900,3750.0,1.0416666666666667,300,1.056865520351037e-05,38.04715873263733,3.170596561053111
3900,4200,4050.0,1.125,300,1.0568655203510367e-05,38.04715873263732,3.17059656105311
4200,4500,4350.0,1.2083333333333333,300,1.0568655203510367e-05,38.04715873263732,3.17059656105311
4500,4800,4650.0,1.2916666666666667,300,1.761442533918392e-05,63.41193122106211,5.284327601755176
4800,5100,4950.0,1.375,300,1.761442533918396e-05,63.41193122106225,5.284327601755187
5100,5400,5250.0,1.4583333333333333,300,1.761442533918396e-05,63.41193122106225,5.284327601755187
5400,5700,5550.0,1.5416666666666667,300,5.284327601755182e-06,19.023579366318657,1.5852982805265545
5700,6000,5850.0,1.625,300,5.284327601755182e-06,19.023579366318657,1.5852982805265545
6000,6300,6150.0,1.7083333333333333,300,5.284327601755182e-06,19.023579366318657,1.5852982805265545
6300,6600,6450.0,1.7916666666666667,300,1.7614425339183982e-06,6.341193122106233,0.5284327601755194
6600,6900,6750.0,1.875,300,1.7614425339183855e-06,6.341193122106188,0.5284327601755157
6900,7200,7050.0,1.9583333333333333,300,1.7614425339183982e-06,6.341193122106233,0.5284327601755194
7200,7500,7350.0,2.0416666666666665,300,1.7614425339183982e-06,6.341193122106233,0.5284327601755194
7500,7800,7650.0,2.125,300,1.7614425339183855e-06,6.341193122106188,0.5284327601755157
7800,8100,7950.0,2.2083333333333335,300,1.7614425339183982e-06,6.341193122106233,0.5284327601755194
8100,8400,8250.0,2.2916666666666665,300,3.522885067836745e-07,1.268238624421228,0.10568655203510234
8400,8700,8550.0,2.375,300,3.5228850678368745e-07,1.2682386244212749,0.10568655203510623
8700,9000,8850.0,2.4583333333333335,300,3.522885067836745e-07,1.268238624421228,0.10568655203510234
9000,9300,9150.0,2.5416666666666665,300,5.284327601755182e-08,0.19023579366318655,0.015852982805265547
9300,9600,9450.0,2.625,300,5.284327601755182e-08,0.19023579366318655,0.015852982805265547
9600,9900,9750.0,2.7083333333333335,300,5.284327601755182e-08,0.19023579366318655,0.015852982805265547
9900,10200,10050.0,2.7916666666666665,300,0.0,0.0,0.0
10200,10500,10350.0,2.875,300,0.0,0.0,0.0
10500,10800,10650.0,2.9583333333333335,300,0.0,0.0,0.0
