t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,0.0,0.0,0.0
1200,1500,1350.0,0.375,300,0.0,0.0,0.0
1500,1800,1650.0,0.4583333333333333,300,0.0,0.0,0.0
1800,2100,1950.0,0.5416666666666666,300,6.408305341201396e-08,0.23069899228325028,0.01922491602360419
2100,2400,2250.0,0.625,300,6.408305341201391e-08,0.23069899228325008,0.019224916023604172
2400,2700,2550.0,0.7083333333333334,300,6.408305341201395e-08,0.23069899228325022,0.019224916023604186
2700,3000,2850.0,0.7916666666666666,300,6.408305341201398e-08,0.23069899228325033,0.019224916023604193
3000,3300,3150.0,0.875,300,6.4083053412014e-08,0.23069899228325041,0.019224916023604204
3300,3600,3450.0,0.9583333333333334,300,6.408305341201379e-08,0.23069899228324964,0.019224916023604138
3600,3900,3750.0,1.0416666666666667,300,1.4952712462803262e-07,0.5382976486609173,0.04485813738840979
3900,4200,4050.0,1.125,300,1.4952712462803262e-07,0.5382976486609173,0.04485813738840979
4200,4500,4350.0,1.2083333333333333,300,1.4952712462803256e-07,0.5382976486609172,0.04485813738840977
4500,4800,4650.0,1.2916666666666667,300,1.495271246280323e-07,0.5382976486609163,0.044858137388409686
4800,5100,4950.0,1.375,300,1.4952712462803256e-07,0.5382976486609172,0.04485813738840977
5100,5400,5250.0,1.4583333333333333,300,1.4952712462803256e-07,0.5382976486609172,0.04485813738840977
5400,5700,5550.0,1.5416666666666667,300,1.495271246280326e-06,5.382976486609174,0.4485813738840978
5700,6000,5850.0,1.625,300,1.495271246280326e-06,5.382976486609174,0.4485813738840978
6000,6300,6150.0,1.7083333333333333,300,1.4952712462803264e-06,5.382976486609175,0.4485813738840979
6300,6600,6450.0,1.7916666666666667,300,1.495271246280326e-06,5.382976486609174,0.4485813738840978
6600,6900,6750.0,1.875,300,1.4952712462803192e-06,5.382976486609149,0.44858137388409575
6900,7200,7050.0,1.9583333333333333,300,1.495271246280326e-06,5.382976486609174,0.4485813738840978
7200,7500,7350.0,2.0416666666666665,300,1.281661068240279e-05,46.13979845665004,3.8449832047208368
7500,7800,7650.0,2.125,300,1.2816610682402791e-05,46.13979845665005,3.844983204720837
7800,8100,7950.0,2.2083333333333335,300,1.2816610682402784e-05,46.13979845665003,3.8449832047208354
8100,8400,8250.0,2.2916666666666665,300,1.2816610682402791e-05,46.13979845665005,3.844983204720837
8400,8700,8550.0,2.375,300,1.2816610682402791e-05,46.13979845665005,3.844983204720837
8700,9000,8850.0,2.4583333333333335,300,1.2816610682402784e-05,46.13979845665003,3.8449832047208354
9000,9300,9150.0,2.5416666666666665,300,2.136101780400466e-05,76.89966409441678,6.408305341201398
9300,9600,9450.0,2.625,300,2.1361017804004565e-05,76.89966409441642,6.40830534120137
9600,9900,9750.0,2.7083333333333335,300,2.136101780400466e-05,76.89966409441678,6.408305341201398
9900,10200,10050.0,2.7916666666666665,300,2.136101780400466e-05,76.89966409441678,6.408305341201398
10200,10500,10350.0,2.875,300,2.136101780400466e-05,76.89966409441678,6.408305341201398
10500,10800,10650.0,2.9583333333333335,300,2.136101780400466e-05,76.89966409441678,6.408305341201398
10800,11100,10950.0,3.0416666666666665,300,6.40830534120136e-06,23.069899228324896,1.922491602360408
11100,11400,11250.0,3.125,300,6.408305341201423e-06,23.06989922832512,1.9224916023604268
11400,11700,11550.0,3.2083333333333335,300,6.40830534120136e-06,23.069899228324896,1.922491602360408
11700,12000,11850.0,3.2916666666666665,300,6.408305341201423e-06,23.06989922832512,1.9224916023604268
12000,12300,12150.0,3.375,300,6.40830534120136e-06,23.069899228324896,1.922491602360408
12300,12600,12450.0,3.4583333333333335,300,6.408305341201423e-06,23.06989922832512,1.9224916023604268
12600,12900,12750.0,3.5416666666666665,300,2.1361017804004533e-06,7.689966409441633,0.640830534120136
12900,13200,13050.0,3.625,300,2.1361017804004847e-06,7.6899664094417455,0.6408305341201453
13200,13500,13350.0,3.7083333333333335,300,2.1361017804004533e-06,7.689966409441633,0.640830534120136
13500,13800,13650.0,3.7916666666666665,300,2.1361017804004533e-06,7.689966409441633,0.640830534120136
13800,14100,13950.0,3.875,300,2.1361017804004847e-06,7.6899664094417455,0.6408305341201453
14100,14400,14250.0,3.9583333333333335,300,2.1361017804004533e-06,7.689966409441633,0.640830534120136
14400,14700,14550.0,4.041666666666667,300,2.1361017804004847e-06,7.6899664094417455,0.6408305341201453
14700,15000,14850.0,4.125,300,2.1361017804004533e-06,7.689966409441633,0.640830534120136
15000,15300,15150.0,4.208333333333333,300,2.1361017804004533e-06,7.689966409441633,0.640830534120136
15300,15600,15450.0,4.291666666666667,300,2.1361017804004533e-06,7.689966409441633,0.640830534120136
15600,15900,15750.0,4.375,300,2.1361017804004847e-06,7.6899664094417455,0.6408305341201453
15900,16200,16050.0,4.458333333333333,300,2.1361017804004533e-06,7.689966409441633,0.640830534120136
16200,16500,16350.0,4.541666666666667,300,4.272203560801032e-07,1.5379932818883717,0.12816610682403096
16500,16800,16650.0,4.625,300,4.272203560800719e-07,1.5379932818882587,0.12816610682402155
16800,17100,16950.0,4.708333333333333,300,4.272203560801032e-07,1.5379932818883717,0.12816610682403096
17100,17400,17250.0,4.791666666666667,300,4.272203560801032e-07,1.5379932818883717,0.12816610682403096
17400,17700,17550.0,4.875,300,4.272203560800719e-07,1.5379932818882587,0.12816610682402155
17700,18000,17850.0,4.958333333333333,300,4.272203560801032e-07,1.5379932818883717,0.12816610682403096
18000,18300,18150.0,5.041666666666667,300,6.408305341199824e-08,0.23069899228319368,0.01922491602359947
18300,18600,18450.0,5.125,300,6.40830534120296e-08,0.23069899228330654,0.019224916023608877
18600,18900,18750.0,5.208333333333333,300,6.408305341199824e-08,0.23069899228319368,0.01922491602359947
18900,19200,19050.0,5.291666666666667,300,6.40830534120296e-08,0.23069899228330654,0.019224916023608877
19200,19500,19350.0,5.375,300,6.40830534120296e-08,0.23069899228330654,0.019224916023608877
19500,19800,19650.0,5.458333333333333,300,6.408305341199824e-08,0.23069899228319368,0.01922491602359947
19800,20100,19950.0,5.541666666666667,300,0.0,0.0,0.0
20100,20400,20250.0,5.625,300,0.0,0.0,0.0
20400,20700,20550.0,5.708333333333333,300,0.0,0.0,0.0
20700,21000,20850.0,5.791666666666667,300,0.0,0.0,0.0
21000,21300,21150.0,5.875,300,0.0,0.0,0.0
21300,21600,21450.0,5.958333333333333,300,0.0,0.0,0.0
