0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
8.016050083219855323e-08
8.016050083219848705e-08
8.016050083219855323e-08
8.016050083219856646e-08
8.016050083219860617e-08
8.016050083219834147e-08
1.870411686084633526e-07
1.870411686084633526e-07
1.870411686084632732e-07
1.870411686084629820e-07
1.870411686084632732e-07
1.870411686084632732e-07
1.870411686084633367e-06
1.870411686084633367e-06
1.870411686084634003e-06
1.870411686084633367e-06
1.870411686084624685e-06
1.870411686084633367e-06
1.603210016643970937e-05
1.603210016643970937e-05
1.603210016643969921e-05
1.603210016643970937e-05
1.603210016643970937e-05
1.603210016643969921e-05
2.672016694406619471e-05
2.672016694406607274e-05
2.672016694406619471e-05
2.672016694406619471e-05
2.672016694406619471e-05
2.672016694406619471e-05
8.016050083219810642e-06
8.016050083219888569e-06
8.016050083219810642e-06
8.016050083219888569e-06
8.016050083219810642e-06
8.016050083219888569e-06
2.672016694406603124e-06
2.672016694406642511e-06
2.672016694406603124e-06
2.672016694406603124e-06
2.672016694406642511e-06
2.672016694406603124e-06
2.672016694406642511e-06
2.672016694406603124e-06
2.672016694406603124e-06
2.672016694406603124e-06
2.672016694406642511e-06
2.672016694406603124e-06
5.344033388813363584e-07
5.344033388812970772e-07
5.344033388813363584e-07
5.344033388813363584e-07
5.344033388812970772e-07
5.344033388813363584e-07
8.016050083217888618e-08
8.016050083221810116e-08
8.016050083217888618e-08
8.016050083221810116e-08
8.016050083221810116e-08
8.016050083217888618e-08
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
