t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,1.2187504917536694e-07,0.43875017703132096,0.03656251475261008
1200,1500,1350.0,0.375,300,1.21875049175367e-07,0.4387501770313212,0.0365625147526101
1500,1800,1650.0,0.4583333333333333,300,1.2187504917536689e-07,0.4387501770313208,0.03656251475261006
1800,2100,1950.0,0.5416666666666666,300,2.84375114742523e-07,1.0237504130730828,0.08531253442275691
2100,2400,2250.0,0.625,300,2.843751147425227e-07,1.0237504130730817,0.08531253442275681
2400,2700,2550.0,0.7083333333333334,300,2.843751147425229e-07,1.0237504130730823,0.08531253442275688
2700,3000,2850.0,0.7916666666666666,300,2.84375114742523e-06,10.237504130730828,0.853125344227569
3000,3300,3150.0,0.875,300,2.8437511474252306e-06,10.23750413073083,0.8531253442275691
3300,3600,3450.0,0.9583333333333334,300,2.8437511474252234e-06,10.237504130730803,0.8531253442275669
3600,3900,3750.0,1.0416666666666667,300,2.4375009835073395e-05,87.75003540626422,7.312502950522019
3900,4200,4050.0,1.125,300,2.437500983507339e-05,87.7500354062642,7.312502950522016
4200,4500,4350.0,1.2083333333333333,300,2.437500983507339e-05,87.7500354062642,7.312502950522016
4500,4800,4650.0,1.2916666666666667,300,4.062501639178892e-05,146.2500590104401,12.187504917536675
4800,5100,4950.0,1.375,300,4.062501639178901e-05,146.25005901044042,12.187504917536701
5100,5400,5250.0,1.4583333333333333,300,4.062501639178901e-05,146.25005901044042,12.187504917536701
5400,5700,5550.0,1.5416666666666667,300,1.2187504917536689e-05,43.87501770313208,3.6562514752610067
5700,6000,5850.0,1.625,300,1.2187504917536689e-05,43.87501770313208,3.6562514752610067
6000,6300,6150.0,1.7083333333333333,300,1.2187504917536689e-05,43.87501770313208,3.6562514752610067
6300,6600,6450.0,1.7916666666666667,300,4.062501639178906e-06,14.625005901044064,1.2187504917536718
6600,6900,6750.0,1.875,300,4.062501639178877e-06,14.625005901043957,1.218750491753663
6900,7200,7050.0,1.9583333333333333,300,4.062501639178906e-06,14.625005901044064,1.2187504917536718
7200,7500,7350.0,2.0416666666666665,300,4.062501639178906e-06,14.625005901044064,1.2187504917536718
7500,7800,7650.0,2.125,300,4.062501639178877e-06,14.625005901043957,1.218750491753663
7800,8100,7950.0,2.2083333333333335,300,4.062501639178906e-06,14.625005901044064,1.2187504917536718
8100,8400,8250.0,2.2916666666666665,300,8.125003278357694e-07,2.9250011802087696,0.2437500983507308
8400,8700,8550.0,2.375,300,8.125003278357991e-07,2.925001180208877,0.24375009835073974
8700,9000,8850.0,2.4583333333333335,300,8.125003278357694e-07,2.9250011802087696,0.2437500983507308
9000,9300,9150.0,2.5416666666666665,300,1.218750491753669e-07,0.43875017703132085,0.03656251475261007
9300,9600,9450.0,2.625,300,1.218750491753669e-07,0.43875017703132085,0.03656251475261007
9600,9900,9750.0,2.7083333333333335,300,1.218750491753669e-07,0.43875017703132085,0.03656251475261007
9900,10200,10050.0,2.7916666666666665,300,0.0,0.0,0.0
10200,10500,10350.0,2.875,300,0.0,0.0,0.0
10500,10800,10650.0,2.9583333333333335,300,0.0,0.0,0.0
