t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,0.0,0.0,0.0
1200,1500,1350.0,0.375,300,0.0,0.0,0.0
1500,1800,1650.0,0.4583333333333333,300,0.0,0.0,0.0
1800,2100,1950.0,0.5416666666666666,300,3.689858374943261e-08,0.1328349014979574,0.011069575124829784
2100,2400,2250.0,0.625,300,3.689858374943258e-08,0.1328349014979573,0.011069575124829773
2400,2700,2550.0,0.7083333333333334,300,3.689858374943261e-08,0.1328349014979574,0.011069575124829784
2700,3000,2850.0,0.7916666666666666,300,3.689858374943262e-08,0.13283490149795743,0.011069575124829785
3000,3300,3150.0,0.875,300,3.689858374943264e-08,0.1328349014979575,0.011069575124829792
3300,3600,3450.0,0.9583333333333334,300,3.689858374943252e-08,0.13283490149795707,0.011069575124829756
3600,3900,3750.0,1.0416666666666667,300,8.609669541534279e-08,0.30994810349523405,0.025829008624602835
3900,4200,4050.0,1.125,300,8.609669541534279e-08,0.30994810349523405,0.025829008624602835
4200,4500,4350.0,1.2083333333333333,300,8.609669541534275e-08,0.3099481034952339,0.025829008624602825
4500,4800,4650.0,1.2916666666666667,300,8.60966954153426e-08,0.3099481034952334,0.02582900862460278
4800,5100,4950.0,1.375,300,8.609669541534275e-08,0.3099481034952339,0.025829008624602825
5100,5400,5250.0,1.4583333333333333,300,8.609669541534275e-08,0.3099481034952339,0.025829008624602825
5400,5700,5550.0,1.5416666666666667,300,8.609669541534277e-07,3.0994810349523396,0.25829008624602834
5700,6000,5850.0,1.625,300,8.609669541534277e-07,3.0994810349523396,0.25829008624602834
6000,6300,6150.0,1.7083333333333333,300,8.609669541534281e-07,3.0994810349523414,0.25829008624602845
6300,6600,6450.0,1.7916666666666667,300,8.609669541534277e-07,3.0994810349523396,0.25829008624602834
6600,6900,6750.0,1.875,300,8.609669541534238e-07,3.099481034952326,0.2582900862460271
6900,7200,7050.0,1.9583333333333333,300,8.609669541534277e-07,3.0994810349523396,0.25829008624602834
7200,7500,7350.0,2.0416666666666665,300,7.379716749886522e-06,26.56698029959148,2.2139150249659565
7500,7800,7650.0,2.125,300,7.379716749886522e-06,26.56698029959148,2.2139150249659565
7800,8100,7950.0,2.2083333333333335,300,7.379716749886519e-06,26.566980299591467,2.2139150249659556
8100,8400,8250.0,2.2916666666666665,300,7.379716749886522e-06,26.56698029959148,2.2139150249659565
8400,8700,8550.0,2.375,300,7.379716749886522e-06,26.56698029959148,2.2139150249659565
8700,9000,8850.0,2.4583333333333335,300,7.379716749886519e-06,26.566980299591467,2.2139150249659556
9000,9300,9150.0,2.5416666666666665,300,1.2299527916477542e-05,44.27830049931915,3.6898583749432623
9300,9600,9450.0,2.625,300,1.2299527916477487e-05,44.27830049931895,3.6898583749432463
9600,9900,9750.0,2.7083333333333335,300,1.2299527916477542e-05,44.27830049931915,3.6898583749432623
9900,10200,10050.0,2.7916666666666665,300,1.2299527916477542e-05,44.27830049931915,3.6898583749432623
10200,10500,10350.0,2.875,300,1.2299527916477542e-05,44.27830049931915,3.6898583749432623
10500,10800,10650.0,2.9583333333333335,300,1.2299527916477542e-05,44.27830049931915,3.6898583749432623
10800,11100,10950.0,3.0416666666666665,300,3.6898583749432402e-06,13.283490149795666,1.106957512482972
11100,11400,11250.0,3.125,300,3.6898583749432767e-06,13.283490149795796,1.106957512482983
11400,11700,11550.0,3.2083333333333335,300,3.6898583749432402e-06,13.283490149795666,1.106957512482972
11700,12000,11850.0,3.2916666666666665,300,3.6898583749432767e-06,13.283490149795796,1.106957512482983
12000,12300,12150.0,3.375,300,3.6898583749432402e-06,13.283490149795666,1.106957512482972
12300,12600,12450.0,3.4583333333333335,300,3.6898583749432767e-06,13.283490149795796,1.106957512482983
12600,12900,12750.0,3.5416666666666665,300,1.2299527916477465e-06,4.427830049931887,0.36898583749432395
12900,13200,13050.0,3.625,300,1.2299527916477647e-06,4.427830049931952,0.36898583749432945
13200,13500,13350.0,3.7083333333333335,300,1.2299527916477465e-06,4.427830049931887,0.36898583749432395
13500,13800,13650.0,3.7916666666666665,300,1.2299527916477465e-06,4.427830049931887,0.36898583749432395
13800,14100,13950.0,3.875,300,1.2299527916477647e-06,4.427830049931952,0.36898583749432945
14100,14400,14250.0,3.9583333333333335,300,1.2299527916477465e-06,4.427830049931887,0.36898583749432395
14400,14700,14550.0,4.041666666666667,300,1.2299527916477647e-06,4.427830049931952,0.36898583749432945
14700,15000,14850.0,4.125,300,1.2299527916477465e-06,4.427830049931887,0.36898583749432395
15000,15300,15150.0,4.208333333333333,300,1.2299527916477465e-06,4.427830049931887,0.36898583749432395
15300,15600,15450.0,4.291666666666667,300,1.2299527916477465e-06,4.427830049931887,0.36898583749432395
15600,15900,15750.0,4.375,300,1.2299527916477647e-06,4.427830049931952,0.36898583749432945
15900,16200,16050.0,4.458333333333333,300,1.2299527916477465e-06,4.427830049931887,0.36898583749432395
16200,16500,16350.0,4.541666666666667,300,2.459905583295566e-07,0.8855660099864038,0.07379716749886697
16500,16800,16650.0,4.625,300,2.4599055832953855e-07,0.8855660099863387,0.07379716749886157
16800,17100,16950.0,4.708333333333333,300,2.459905583295566e-07,0.8855660099864038,0.07379716749886697
17100,17400,17250.0,4.791666666666667,300,2.459905583295566e-07,0.8855660099864038,0.07379716749886697
17400,17700,17550.0,4.875,300,2.4599055832953855e-07,0.8855660099863387,0.07379716749886157
17700,18000,17850.0,4.958333333333333,300,2.459905583295566e-07,0.8855660099864038,0.07379716749886697
18000,18300,18150.0,5.041666666666667,300,3.6898583749423565e-08,0.13283490149792485,0.011069575124827069
18300,18600,18450.0,5.125,300,3.6898583749441604e-08,0.13283490149798977,0.011069575124832481
18600,18900,18750.0,5.208333333333333,300,3.6898583749423565e-08,0.13283490149792485,0.011069575124827069
18900,19200,19050.0,5.291666666666667,300,3.6898583749441604e-08,0.13283490149798977,0.011069575124832481
19200,19500,19350.0,5.375,300,3.6898583749441604e-08,0.13283490149798977,0.011069575124832481
19500,19800,19650.0,5.458333333333333,300,3.6898583749423565e-08,0.13283490149792485,0.011069575124827069
19800,20100,19950.0,5.541666666666667,300,0.0,0.0,0.0
20100,20400,20250.0,5.625,300,0.0,0.0,0.0
20400,20700,20550.0,5.708333333333333,300,0.0,0.0,0.0
20700,21000,20850.0,5.791666666666667,300,0.0,0.0,0.0
21000,21300,21150.0,5.875,300,0.0,0.0,0.0
21300,21600,21450.0,5.958333333333333,300,0.0,0.0,0.0
