t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,0.0,0.0,0.0
1200,1500,1350.0,0.375,300,0.0,0.0,0.0
1500,1800,1650.0,0.4583333333333333,300,0.0,0.0,0.0
1800,2100,1950.0,0.5416666666666666,300,8.330796943561815e-08,0.29990868996822534,0.024992390830685447
2100,2400,2250.0,0.625,300,8.330796943561809e-08,0.2999086899682251,0.024992390830685426
2400,2700,2550.0,0.7083333333333334,300,8.330796943561814e-08,0.29990868996822534,0.024992390830685444
2700,3000,2850.0,0.7916666666666666,300,8.330796943561818e-08,0.29990868996822545,0.024992390830685454
3000,3300,3150.0,0.875,300,8.33079694356182e-08,0.2999086899682255,0.02499239083068546
3300,3600,3450.0,0.9583333333333334,300,8.330796943561793e-08,0.29990868996822456,0.024992390830685378
3600,3900,3750.0,1.0416666666666667,300,1.9438526201644242e-07,0.6997869432591927,0.05831557860493272
3900,4200,4050.0,1.125,300,1.9438526201644242e-07,0.6997869432591927,0.05831557860493272
4200,4500,4350.0,1.2083333333333333,300,1.9438526201644234e-07,0.6997869432591924,0.0583155786049327
4500,4800,4650.0,1.2916666666666667,300,1.94385262016442e-07,0.6997869432591912,0.0583155786049326
4800,5100,4950.0,1.375,300,1.9438526201644234e-07,0.6997869432591924,0.0583155786049327
5100,5400,5250.0,1.4583333333333333,300,1.9438526201644234e-07,0.6997869432591924,0.0583155786049327
5400,5700,5550.0,1.5416666666666667,300,1.9438526201644237e-06,6.9978694325919255,0.583155786049327
5700,6000,5850.0,1.625,300,1.9438526201644237e-06,6.9978694325919255,0.583155786049327
6000,6300,6150.0,1.7083333333333333,300,1.9438526201644246e-06,6.997869432591929,0.5831557860493273
6300,6600,6450.0,1.7916666666666667,300,1.9438526201644237e-06,6.9978694325919255,0.583155786049327
6600,6900,6750.0,1.875,300,1.943852620164415e-06,6.9978694325918935,0.5831557860493244
6900,7200,7050.0,1.9583333333333333,300,1.9438526201644237e-06,6.9978694325919255,0.583155786049327
7200,7500,7350.0,2.0416666666666665,300,1.6661593887123627e-05,59.981737993645055,4.9984781661370885
7500,7800,7650.0,2.125,300,1.666159388712363e-05,59.98173799364507,4.998478166137089
7800,8100,7950.0,2.2083333333333335,300,1.666159388712362e-05,59.981737993645034,4.998478166137087
8100,8400,8250.0,2.2916666666666665,300,1.666159388712363e-05,59.98173799364507,4.998478166137089
8400,8700,8550.0,2.375,300,1.666159388712363e-05,59.98173799364507,4.998478166137089
8700,9000,8850.0,2.4583333333333335,300,1.666159388712362e-05,59.981737993645034,4.998478166137087
9000,9300,9150.0,2.5416666666666665,300,2.776932314520606e-05,99.96956332274182,8.330796943561818
9300,9600,9450.0,2.625,300,2.7769323145205935e-05,99.96956332274137,8.330796943561781
9600,9900,9750.0,2.7083333333333335,300,2.776932314520606e-05,99.96956332274182,8.330796943561818
9900,10200,10050.0,2.7916666666666665,300,2.776932314520606e-05,99.96956332274182,8.330796943561818
10200,10500,10350.0,2.875,300,2.776932314520606e-05,99.96956332274182,8.330796943561818
10500,10800,10650.0,2.9583333333333335,300,2.776932314520606e-05,99.96956332274182,8.330796943561818
10800,11100,10950.0,3.0416666666666665,300,8.330796943561768e-06,29.990868996822368,2.49923908306853
11100,11400,11250.0,3.125,300,8.33079694356185e-06,29.99086899682266,2.499239083068555
11400,11700,11550.0,3.2083333333333335,300,8.330796943561768e-06,29.990868996822368,2.49923908306853
11700,12000,11850.0,3.2916666666666665,300,8.33079694356185e-06,29.99086899682266,2.499239083068555
12000,12300,12150.0,3.375,300,8.330796943561768e-06,29.990868996822368,2.49923908306853
12300,12600,12450.0,3.4583333333333335,300,8.33079694356185e-06,29.99086899682266,2.499239083068555
12600,12900,12750.0,3.5416666666666665,300,2.7769323145205896e-06,9.996956332274122,0.8330796943561769
12900,13200,13050.0,3.625,300,2.7769323145206302e-06,9.99695633227427,0.8330796943561891
13200,13500,13350.0,3.7083333333333335,300,2.7769323145205896e-06,9.996956332274122,0.8330796943561769
13500,13800,13650.0,3.7916666666666665,300,2.7769323145205896e-06,9.996956332274122,0.8330796943561769
13800,14100,13950.0,3.875,300,2.7769323145206302e-06,9.99695633227427,0.8330796943561891
14100,14400,14250.0,3.9583333333333335,300,2.7769323145205896e-06,9.996956332274122,0.8330796943561769
14400,14700,14550.0,4.041666666666667,300,2.7769323145206302e-06,9.99695633227427,0.8330796943561891
14700,15000,14850.0,4.125,300,2.7769323145205896e-06,9.996956332274122,0.8330796943561769
15000,15300,15150.0,4.208333333333333,300,2.7769323145205896e-06,9.996956332274122,0.8330796943561769
15300,15600,15450.0,4.291666666666667,300,2.7769323145205896e-06,9.996956332274122,0.8330796943561769
15600,15900,15750.0,4.375,300,2.7769323145206302e-06,9.99695633227427,0.8330796943561891
15900,16200,16050.0,4.458333333333333,300,2.7769323145205896e-06,9.996956332274122,0.8330796943561769
16200,16500,16350.0,4.541666666666667,300,5.553864629041342e-07,1.9993912664548832,0.16661593887124027
16500,16800,16650.0,4.625,300,5.553864629040935e-07,1.9993912664547364,0.16661593887122803
16800,17100,16950.0,4.708333333333333,300,5.553864629041342e-07,1.9993912664548832,0.16661593887124027
17100,17400,17250.0,4.791666666666667,300,5.553864629041342e-07,1.9993912664548832,0.16661593887124027
17400,17700,17550.0,4.875,300,5.553864629040935e-07,1.9993912664547364,0.16661593887122803
17700,18000,17850.0,4.958333333333333,300,5.553864629041342e-07,1.9993912664548832,0.16661593887124027
18000,18300,18150.0,5.041666666666667,300,8.330796943559772e-08,0.2999086899681518,0.024992390830679317
18300,18600,18450.0,5.125,300,8.330796943563848e-08,0.2999086899682985,0.024992390830691543
18600,18900,18750.0,5.208333333333333,300,8.330796943559772e-08,0.2999086899681518,0.024992390830679317
18900,19200,19050.0,5.291666666666667,300,8.330796943563848e-08,0.2999086899682985,0.024992390830691543
19200,19500,19350.0,5.375,300,8.330796943563848e-08,0.2999086899682985,0.024992390830691543
19500,19800,19650.0,5.458333333333333,300,8.330796943559772e-08,0.2999086899681518,0.024992390830679317
19800,20100,19950.0,5.541666666666667,300,0.0,0.0,0.0
20100,20400,20250.0,5.625,300,0.0,0.0,0.0
20400,20700,20550.0,5.708333333333333,300,0.0,0.0,0.0
20700,21000,20850.0,5.791666666666667,300,0.0,0.0,0.0
21000,21300,21150.0,5.875,300,0.0,0.0,0.0
21300,21600,21450.0,5.958333333333333,300,0.0,0.0,0.0
