t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,1.0408424875170224e-07,0.374703295506128,0.031225274625510672
1200,1500,1350.0,0.375,300,1.040842487517023e-07,0.37470329550612824,0.031225274625510686
1500,1800,1650.0,0.4583333333333333,300,1.0408424875170218e-07,0.37470329550612785,0.031225274625510654
1800,2100,1950.0,0.5416666666666666,300,2.428632470873054e-07,0.8743076895142995,0.07285897412619162
2100,2400,2250.0,0.625,300,2.4286324708730513e-07,0.8743076895142985,0.07285897412619154
2400,2700,2550.0,0.7083333333333334,300,2.428632470873053e-07,0.874307689514299,0.07285897412619159
2700,3000,2850.0,0.7916666666666666,300,2.4286324708730536e-06,8.743076895142993,0.7285897412619161
3000,3300,3150.0,0.875,300,2.428632470873054e-06,8.743076895142995,0.7285897412619162
3300,3600,3450.0,0.9583333333333334,300,2.428632470873048e-06,8.743076895142973,0.7285897412619144
3600,3900,3750.0,1.0416666666666667,300,2.0816849750340458e-05,74.94065910122565,6.245054925102137
3900,4200,4050.0,1.125,300,2.081684975034045e-05,74.94065910122562,6.245054925102135
4200,4500,4350.0,1.2083333333333333,300,2.081684975034045e-05,74.94065910122562,6.245054925102135
4500,4800,4650.0,1.2916666666666667,300,3.46947495839007e-05,124.9010985020425,10.40842487517021
4800,5100,4950.0,1.375,300,3.469474958390077e-05,124.90109850204279,10.408424875170232
5100,5400,5250.0,1.4583333333333333,300,3.469474958390077e-05,124.90109850204279,10.408424875170232
5400,5700,5550.0,1.5416666666666667,300,1.0408424875170222e-05,37.4703295506128,3.1225274625510666
5700,6000,5850.0,1.625,300,1.0408424875170222e-05,37.4703295506128,3.1225274625510666
6000,6300,6150.0,1.7083333333333333,300,1.0408424875170222e-05,37.4703295506128,3.1225274625510666
6300,6600,6450.0,1.7916666666666667,300,3.4694749583900815e-06,12.490109850204293,1.0408424875170246
6600,6900,6750.0,1.875,300,3.4694749583900565e-06,12.490109850204204,1.040842487517017
6900,7200,7050.0,1.9583333333333333,300,3.4694749583900815e-06,12.490109850204293,1.0408424875170246
7200,7500,7350.0,2.0416666666666665,300,3.4694749583900815e-06,12.490109850204293,1.0408424875170246
7500,7800,7650.0,2.125,300,3.4694749583900565e-06,12.490109850204204,1.040842487517017
7800,8100,7950.0,2.2083333333333335,300,3.4694749583900815e-06,12.490109850204293,1.0408424875170246
8100,8400,8250.0,2.2916666666666665,300,6.938949916780063e-07,2.498021970040823,0.20816849750340188
8400,8700,8550.0,2.375,300,6.938949916780317e-07,2.4980219700409143,0.20816849750340952
8700,9000,8850.0,2.4583333333333335,300,6.938949916780063e-07,2.498021970040823,0.20816849750340188
9000,9300,9150.0,2.5416666666666665,300,1.040842487517022e-07,0.37470329550612796,0.03122527462551066
9300,9600,9450.0,2.625,300,1.040842487517022e-07,0.37470329550612796,0.03122527462551066
9600,9900,9750.0,2.7083333333333335,300,1.040842487517022e-07,0.37470329550612796,0.03122527462551066
9900,10200,10050.0,2.7916666666666665,300,0.0,0.0,0.0
10200,10500,10350.0,2.875,300,0.0,0.0,0.0
10500,10800,10650.0,2.9583333333333335,300,0.0,0.0,0.0
