t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,0.0,0.0,0.0
1200,1500,1350.0,0.375,300,0.0,0.0,0.0
1500,1800,1650.0,0.4583333333333333,300,0.0,0.0,0.0
1800,2100,1950.0,0.5416666666666666,300,3.756946709033138e-08,0.135250081525193,0.011270840127099415
2100,2400,2250.0,0.625,300,3.7569467090331356e-08,0.13525008152519288,0.011270840127099406
2400,2700,2550.0,0.7083333333333334,300,3.756946709033138e-08,0.135250081525193,0.011270840127099415
2700,3000,2850.0,0.7916666666666666,300,3.7569467090331396e-08,0.13525008152519302,0.011270840127099419
3000,3300,3150.0,0.875,300,3.7569467090331415e-08,0.1352500815251931,0.011270840127099425
3300,3600,3450.0,0.9583333333333334,300,3.756946709033129e-08,0.13525008152519263,0.011270840127099387
3600,3900,3750.0,1.0416666666666667,300,8.766208987743993e-08,0.3155835235587838,0.02629862696323198
3900,4200,4050.0,1.125,300,8.766208987743993e-08,0.3155835235587838,0.02629862696323198
4200,4500,4350.0,1.2083333333333333,300,8.76620898774399e-08,0.3155835235587836,0.02629862696323197
4500,4800,4650.0,1.2916666666666667,300,8.766208987743975e-08,0.3155835235587831,0.026298626963231927
4800,5100,4950.0,1.375,300,8.76620898774399e-08,0.3155835235587836,0.02629862696323197
5100,5400,5250.0,1.4583333333333333,300,8.76620898774399e-08,0.3155835235587836,0.02629862696323197
5400,5700,5550.0,1.5416666666666667,300,8.766208987743991e-07,3.155835235587837,0.26298626963231975
5700,6000,5850.0,1.625,300,8.766208987743991e-07,3.155835235587837,0.26298626963231975
6000,6300,6150.0,1.7083333333333333,300,8.766208987743996e-07,3.1558352355878383,0.26298626963231986
6300,6600,6450.0,1.7916666666666667,300,8.766208987743991e-07,3.155835235587837,0.26298626963231975
6600,6900,6750.0,1.875,300,8.766208987743951e-07,3.1558352355878223,0.2629862696323185
6900,7200,7050.0,1.9583333333333333,300,8.766208987743991e-07,3.155835235587837,0.26298626963231975
7200,7500,7350.0,2.0416666666666665,300,7.513893418066277e-06,27.050016305038596,2.254168025419883
7500,7800,7650.0,2.125,300,7.513893418066277e-06,27.050016305038596,2.254168025419883
7800,8100,7950.0,2.2083333333333335,300,7.513893418066274e-06,27.050016305038586,2.254168025419882
8100,8400,8250.0,2.2916666666666665,300,7.513893418066277e-06,27.050016305038596,2.254168025419883
8400,8700,8550.0,2.375,300,7.513893418066277e-06,27.050016305038596,2.254168025419883
8700,9000,8850.0,2.4583333333333335,300,7.513893418066274e-06,27.050016305038586,2.254168025419882
9000,9300,9150.0,2.5416666666666665,300,1.2523155696777133e-05,45.08336050839768,3.75694670903314
9300,9600,9450.0,2.625,300,1.2523155696777077e-05,45.08336050839748,3.756946709033123
9600,9900,9750.0,2.7083333333333335,300,1.2523155696777133e-05,45.08336050839768,3.75694670903314
9900,10200,10050.0,2.7916666666666665,300,1.2523155696777133e-05,45.08336050839768,3.75694670903314
10200,10500,10350.0,2.875,300,1.2523155696777133e-05,45.08336050839768,3.75694670903314
10500,10800,10650.0,2.9583333333333335,300,1.2523155696777133e-05,45.08336050839768,3.75694670903314
10800,11100,10950.0,3.0416666666666665,300,3.7569467090331176e-06,13.525008152519224,1.1270840127099353
11100,11400,11250.0,3.125,300,3.7569467090331545e-06,13.525008152519355,1.1270840127099464
11400,11700,11550.0,3.2083333333333335,300,3.7569467090331176e-06,13.525008152519224,1.1270840127099353
11700,12000,11850.0,3.2916666666666665,300,3.7569467090331545e-06,13.525008152519355,1.1270840127099464
12000,12300,12150.0,3.375,300,3.7569467090331176e-06,13.525008152519224,1.1270840127099353
12300,12600,12450.0,3.4583333333333335,300,3.7569467090331545e-06,13.525008152519355,1.1270840127099464
12600,12900,12750.0,3.5416666666666665,300,1.2523155696777057e-06,4.50833605083974,0.37569467090331166
12900,13200,13050.0,3.625,300,1.252315569677724e-06,4.508336050839806,0.3756946709033172
13200,13500,13350.0,3.7083333333333335,300,1.2523155696777057e-06,4.50833605083974,0.37569467090331166
13500,13800,13650.0,3.7916666666666665,300,1.2523155696777057e-06,4.50833605083974,0.37569467090331166
13800,14100,13950.0,3.875,300,1.252315569677724e-06,4.508336050839806,0.3756946709033172
14100,14400,14250.0,3.9583333333333335,300,1.2523155696777057e-06,4.50833605083974,0.37569467090331166
14400,14700,14550.0,4.041666666666667,300,1.252315569677724e-06,4.508336050839806,0.3756946709033172
14700,15000,14850.0,4.125,300,1.2523155696777057e-06,4.50833605083974,0.37569467090331166
15000,15300,15150.0,4.208333333333333,300,1.2523155696777057e-06,4.50833605083974,0.37569467090331166
15300,15600,15450.0,4.291666666666667,300,1.2523155696777057e-06,4.50833605083974,0.37569467090331166
15600,15900,15750.0,4.375,300,1.252315569677724e-06,4.508336050839806,0.3756946709033172
15900,16200,16050.0,4.458333333333333,300,1.2523155696777057e-06,4.50833605083974,0.37569467090331166
16200,16500,16350.0,4.541666666666667,300,2.504631139355485e-07,0.9016672101679747,0.07513893418066456
16500,16800,16650.0,4.625,300,2.5046311393553015e-07,0.9016672101679085,0.07513893418065905
16800,17100,16950.0,4.708333333333333,300,2.504631139355485e-07,0.9016672101679747,0.07513893418066456
17100,17400,17250.0,4.791666666666667,300,2.504631139355485e-07,0.9016672101679747,0.07513893418066456
17400,17700,17550.0,4.875,300,2.5046311393553015e-07,0.9016672101679085,0.07513893418065905
17700,18000,17850.0,4.958333333333333,300,2.504631139355485e-07,0.9016672101679747,0.07513893418066456
18000,18300,18150.0,5.041666666666667,300,3.756946709032217e-08,0.1352500815251598,0.011270840127096652
18300,18600,18450.0,5.125,300,3.756946709034055e-08,0.13525008152522597,0.011270840127102165
18600,18900,18750.0,5.208333333333333,300,3.756946709032217e-08,0.1352500815251598,0.011270840127096652
18900,19200,19050.0,5.291666666666667,300,3.756946709034055e-08,0.13525008152522597,0.011270840127102165
19200,19500,19350.0,5.375,300,3.756946709034055e-08,0.13525008152522597,0.011270840127102165
19500,19800,19650.0,5.458333333333333,300,3.756946709032217e-08,0.1352500815251598,0.011270840127096652
19800,20100,19950.0,5.541666666666667,300,0.0,0.0,0.0
20100,20400,20250.0,5.625,300,0.0,0.0,0.0
20400,20700,20550.0,5.708333333333333,300,0.0,0.0,0.0
20700,21000,20850.0,5.791666666666667,300,0.0,0.0,0.0
21000,21300,21150.0,5.875,300,0.0,0.0,0.0
21300,21600,21450.0,5.958333333333333,300,0.0,0.0,0.0
