t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,5.189964608866698e-08,0.18683872591920114,0.015569893826600092
1200,1500,1350.0,0.375,300,5.1899646088667e-08,0.1868387259192012,0.015569893826600099
1500,1800,1650.0,0.4583333333333333,300,5.189964608866696e-08,0.18683872591920106,0.015569893826600088
1800,2100,1950.0,0.5416666666666666,300,1.2109917420688972e-07,0.435957027144803,0.03632975226206691
2100,2400,2250.0,0.625,300,1.2109917420688956e-07,0.4359570271448024,0.03632975226206687
2400,2700,2550.0,0.7083333333333334,300,1.2109917420688966e-07,0.4359570271448028,0.036329752262066896
2700,3000,2850.0,0.7916666666666666,300,1.210991742068897e-06,4.359570271448029,0.3632975226206691
3000,3300,3150.0,0.875,300,1.2109917420688973e-06,4.35957027144803,0.36329752262066917
3300,3600,3450.0,0.9583333333333334,300,1.210991742068894e-06,4.359570271448019,0.3632975226206682
3600,3900,3750.0,1.0416666666666667,300,1.0379929217733398e-05,37.367745183840235,3.1139787653200193
3900,4200,4050.0,1.125,300,1.0379929217733395e-05,37.36774518384022,3.113978765320019
4200,4500,4350.0,1.2083333333333333,300,1.0379929217733395e-05,37.36774518384022,3.113978765320019
4500,4800,4650.0,1.2916666666666667,300,1.7299882029555637e-05,62.2795753064003,5.18996460886669
4800,5100,4950.0,1.375,300,1.7299882029555674e-05,62.279575306400424,5.189964608866702
5100,5400,5250.0,1.4583333333333333,300,1.7299882029555674e-05,62.279575306400424,5.189964608866702
5400,5700,5550.0,1.5416666666666667,300,5.189964608866697e-06,18.683872591920107,1.5569893826600092
5700,6000,5850.0,1.625,300,5.189964608866697e-06,18.683872591920107,1.5569893826600092
6000,6300,6150.0,1.7083333333333333,300,5.189964608866697e-06,18.683872591920107,1.5569893826600092
6300,6600,6450.0,1.7916666666666667,300,1.7299882029555698e-06,6.227957530640051,0.518996460886671
6600,6900,6750.0,1.875,300,1.729988202955557e-06,6.227957530640006,0.5189964608866672
6900,7200,7050.0,1.9583333333333333,300,1.7299882029555698e-06,6.227957530640051,0.518996460886671
7200,7500,7350.0,2.0416666666666665,300,1.7299882029555698e-06,6.227957530640051,0.518996460886671
7500,7800,7650.0,2.125,300,1.729988202955557e-06,6.227957530640006,0.5189964608866672
7800,8100,7950.0,2.2083333333333335,300,1.7299882029555698e-06,6.227957530640051,0.518996460886671
8100,8400,8250.0,2.2916666666666665,300,3.4599764059110884e-07,1.2455915061279919,0.10379929217733265
8400,8700,8550.0,2.375,300,3.459976405911216e-07,1.2455915061280378,0.10379929217733648
8700,9000,8850.0,2.4583333333333335,300,3.4599764059110884e-07,1.2455915061279919,0.10379929217733265
9000,9300,9150.0,2.5416666666666665,300,5.189964608866697e-08,0.1868387259192011,0.015569893826600088
9300,9600,9450.0,2.625,300,5.189964608866697e-08,0.1868387259192011,0.015569893826600088
9600,9900,9750.0,2.7083333333333335,300,5.189964608866697e-08,0.1868387259192011,0.015569893826600088
9900,10200,10050.0,2.7916666666666665,300,0.0,0.0,0.0
10200,10500,10350.0,2.875,300,0.0,0.0,0.0
10500,10800,10650.0,2.9583333333333335,300,0.0,0.0,0.0
