t_start_s,t_end_s,t_mid_s,t_mid_h,dt_s,rate_mps,rate_mmh,depth_mm
0,300,150.0,0.041666666666666664,300,0.0,0.0,0.0
300,600,450.0,0.125,300,0.0,0.0,0.0
600,900,750.0,0.20833333333333334,300,0.0,0.0,0.0
900,1200,1050.0,0.2916666666666667,300,0.0,0.0,0.0
1200,1500,1350.0,0.375,300,0.0,0.0,0.0
1500,1800,1650.0,0.4583333333333333,300,0.0,0.0,0.0
1800,2100,1950.0,0.5416666666666666,300,4.025300045392648e-08,0.14491080163413533,0.012075900136177944
2100,2400,2250.0,0.625,300,4.025300045392645e-08,0.14491080163413522,0.012075900136177934
2400,2700,2550.0,0.7083333333333334,300,4.025300045392648e-08,0.14491080163413533,0.012075900136177944
2700,3000,2850.0,0.7916666666666666,300,4.025300045392649e-08,0.14491080163413536,0.012075900136177946
3000,3300,3150.0,0.875,300,4.025300045392651e-08,0.14491080163413544,0.012075900136177951
3300,3600,3450.0,0.9583333333333334,300,4.0253000453926376e-08,0.14491080163413494,0.012075900136177913
3600,3900,3750.0,1.0416666666666667,300,9.39236677258285e-08,0.3381252038129826,0.02817710031774855
3900,4200,4050.0,1.125,300,9.39236677258285e-08,0.3381252038129826,0.02817710031774855
4200,4500,4350.0,1.2083333333333333,300,9.392366772582845e-08,0.3381252038129824,0.028177100317748536
4500,4800,4650.0,1.2916666666666667,300,9.392366772582829e-08,0.33812520381298183,0.028177100317748487
4800,5100,4950.0,1.375,300,9.392366772582845e-08,0.3381252038129824,0.028177100317748536
5100,5400,5250.0,1.4583333333333333,300,9.392366772582845e-08,0.3381252038129824,0.028177100317748536
5400,5700,5550.0,1.5416666666666667,300,9.392366772582847e-07,3.381252038129825,0.2817710031774854
5700,6000,5850.0,1.625,300,9.392366772582847e-07,3.381252038129825,0.2817710031774854
6000,6300,6150.0,1.7083333333333333,300,9.392366772582851e-07,3.3812520381298263,0.28177100317748555
6300,6600,6450.0,1.7916666666666667,300,9.392366772582847e-07,3.381252038129825,0.2817710031774854
6600,6900,6750.0,1.875,300,9.392366772582804e-07,3.3812520381298095,0.2817710031774841
6900,7200,7050.0,1.9583333333333333,300,9.392366772582847e-07,3.381252038129825,0.2817710031774854
7200,7500,7350.0,2.0416666666666665,300,8.050600090785295e-06,28.982160326827064,2.4151800272355888
7500,7800,7650.0,2.125,300,8.050600090785295e-06,28.982160326827064,2.4151800272355888
7800,8100,7950.0,2.2083333333333335,300,8.050600090785292e-06,28.982160326827053,2.4151800272355874
8100,8400,8250.0,2.2916666666666665,300,8.050600090785295e-06,28.982160326827064,2.4151800272355888
8400,8700,8550.0,2.375,300,8.050600090785295e-06,28.982160326827064,2.4151800272355888
8700,9000,8850.0,2.4583333333333335,300,8.050600090785292e-06,28.982160326827053,2.4151800272355874
9000,9300,9150.0,2.5416666666666665,300,1.3417666817975498e-05,48.30360054471179,4.025300045392649
9300,9600,9450.0,2.625,300,1.3417666817975439e-05,48.30360054471158,4.0253000453926315
9600,9900,9750.0,2.7083333333333335,300,1.3417666817975498e-05,48.30360054471179,4.025300045392649
9900,10200,10050.0,2.7916666666666665,300,1.3417666817975498e-05,48.30360054471179,4.025300045392649
10200,10500,10350.0,2.875,300,1.3417666817975498e-05,48.30360054471179,4.025300045392649
10500,10800,10650.0,2.9583333333333335,300,1.3417666817975498e-05,48.30360054471179,4.025300045392649
10800,11100,10950.0,3.0416666666666665,300,4.0253000453926255e-06,14.491080163413452,1.2075900136177875
11100,11400,11250.0,3.125,300,4.025300045392665e-06,14.491080163413594,1.2075900136177995
11400,11700,11550.0,3.2083333333333335,300,4.0253000453926255e-06,14.491080163413452,1.2075900136177875
11700,12000,11850.0,3.2916666666666665,300,4.025300045392665e-06,14.491080163413594,1.2075900136177995
12000,12300,12150.0,3.375,300,4.0253000453926255e-06,14.491080163413452,1.2075900136177875
12300,12600,12450.0,3.4583333333333335,300,4.025300045392665e-06,14.491080163413594,1.2075900136177995
12600,12900,12750.0,3.5416666666666665,300,1.3417666817975416e-06,4.83036005447115,0.40253000453926246
12900,13200,13050.0,3.625,300,1.3417666817975613e-06,4.83036005447122,0.4025300045392684
13200,13500,13350.0,3.7083333333333335,300,1.3417666817975416e-06,4.83036005447115,0.40253000453926246
13500,13800,13650.0,3.7916666666666665,300,1.3417666817975416e-06,4.83036005447115,0.40253000453926246
13800,14100,13950.0,3.875,300,1.3417666817975613e-06,4.83036005447122,0.4025300045392684
14100,14400,14250.0,3.9583333333333335,300,1.3417666817975416e-06,4.83036005447115,0.40253000453926246
14400,14700,14550.0,4.041666666666667,300,1.3417666817975613e-06,4.83036005447122,0.4025300045392684
14700,15000,14850.0,4.125,300,1.3417666817975416e-06,4.83036005447115,0.40253000453926246
15000,15300,15150.0,4.208333333333333,300,1.3417666817975416e-06,4.83036005447115,0.40253000453926246
15300,15600,15450.0,4.291666666666667,300,1.3417666817975416e-06,4.83036005447115,0.40253000453926246
15600,15900,15750.0,4.375,300,1.3417666817975613e-06,4.83036005447122,0.4025300045392684
15900,16200,16050.0,4.458333333333333,300,1.3417666817975416e-06,4.83036005447115,0.40253000453926246
16200,16500,16350.0,4.541666666666667,300,2.683533363595162e-07,0.9660720108942584,0.08050600090785487
16500,16800,16650.0,4.625,300,2.6835333635949653e-07,0.9660720108941876,0.08050600090784896
16800,17100,16950.0,4.708333333333333,300,2.683533363595162e-07,0.9660720108942584,0.08050600090785487
17100,17400,17250.0,4.791666666666667,300,2.683533363595162e-07,0.9660720108942584,0.08050600090785487
17400,17700,17550.0,4.875,300,2.6835333635949653e-07,0.9660720108941876,0.08050600090784896
17700,18000,17850.0,4.958333333333333,300,2.683533363595162e-07,0.9660720108942584,0.08050600090785487
18000,18300,18150.0,5.041666666666667,300,4.025300045391661e-08,0.1449108016340998,0.012075900136174982
18300,18600,18450.0,5.125,300,4.0253000453936295e-08,0.14491080163417067,0.01207590013618089
18600,18900,18750.0,5.208333333333333,300,4.025300045391661e-08,0.1449108016340998,0.012075900136174982
18900,19200,19050.0,5.291666666666667,300,4.0253000453936295e-08,0.14491080163417067,0.01207590013618089
19200,19500,19350.0,5.375,300,4.0253000453936295e-08,0.14491080163417067,0.01207590013618089
19500,19800,19650.0,5.458333333333333,300,4.025300045391661e-08,0.1449108016340998,0.012075900136174982
19800,20100,19950.0,5.541666666666667,300,0.0,0.0,0.0
20100,20400,20250.0,5.625,300,0.0,0.0,0.0
20400,20700,20550.0,5.708333333333333,300,0.0,0.0,0.0
20700,21000,20850.0,5.791666666666667,300,0.0,0.0,0.0
21000,21300,21150.0,5.875,300,0.0,0.0,0.0
21300,21600,21450.0,5.958333333333333,300,0.0,0.0,0.0
